,stat_id,node_id,distance,link
463,KP003264,1170013200.0,0.1261103232280426,"[1170007101, 1170007102, 1170007201, 1170007202, 1170025800, 1170025900]"
464,KP003265,1180002500.0,0.1032974409165133,"[1180006000, 1180006100, 1180006200, 1180006300, 1180006601, 1180006700, 1180006802, 1180006902]"
465,KP003266,1180012700.0,0.1134546639775415,"[1180043600, 1180043700, 1180044000, 1180044300, 1180045200, 1180045600]"
466,KP003274,1130022900.0,0.0724027730679049,"[1130014101, 1130014102, 1130049000]"
467,KP003275,1230017600.0,0.1758427074116929,"[1230007501, 1230007601, 1230050200, 1230050300, 1230007502, 1230007602]"
468,KP003286,1020025700.0,0.0895481819321952,"[1020041100, 1020041200, 1020043500, 1020043600, 1130030800, 1130030900]"
469,KP003288,1150141901.0,0.1369853810708849,"[1150408201, 1150408202, 1150408301, 1150408302, 1150434300, 1150434400]"
470,KP003296,1220044800.0,0.0340831949222349,"[1220031402, 1220031403, 1220031502, 1220031504, 1220082800, 1220085100, 1220110200, 1220110300]"
471,KP003315,1030034400.0,0.0451398199113601,"[1050005302, 1050005402, 1030049400, 1030049500, 1050005301, 1050005401]"
472,KP003323,1220152500.0,0.0632271364379471,"[1220323100, 1220323200, 1220323300, 1220323400, 1220332700, 1220332800]"
473,KP003324,1140033600.0,0.1005501407648168,"[1140030802, 1140030803, 1140069200, 1140069300, 1140030702, 1140030703]"
474,KP003337,1030021101.0,0.1731473462528126,"[1030012701, 1030012702, 1030012801, 1030012802, 1030062800, 1030062900]"
475,KP003338,1210005900.0,0.1321307926431899,"[1210020400, 1210020500, 1210020600, 1210020700, 1210022000, 1210022100]"
476,KP003353,1070026600.0,0.1089386374670254,"[1070016301, 1070016302, 1070016401, 1070016402, 1070061700, 1070061800, 1070050400, 1070050500]"
477,KP003500,1080012700.0,0.0432685197593271,"[1080005103, 1080005104, 1080005203, 1080005204, 1080026900, 1080027000]"
478,KP003600,1020026300.0,0.1271416980511053,"[1020014101, 1020014102, 1020043000]"
479,KP003601,1120029600.0,0.1626592437386553,"[1120059700, 1120059800]"
480,KP003602,1070022300.0,0.1213872661616675,"[1070046000, 1070043900, 1070044000, 1070046100, 1070046200, 1070046300]"
481,KP003603,1240004401.0,0.0896410594890257,"[1240014701, 1240014702, 1240014801, 1240014802, 1240218500, 1240218600]"
482,KP003604,1230018601.0,0.0563618711705348,"[1230053101, 1230053102, 1230053201, 1230053202, 1230428600, 1230428700]"
483,KP003605,1230031600.0,0.0493784585216019,"[1230016103, 1230016203, 1230016501, 1230016601, 1230018904, 1230019003, 1230019301, 1230019400]"
484,KP003606,1150147400.0,0.2484209415345489,"[1150429700, 1150429800, 1150432500, 1150432600, 1150433100, 1150433200]"
485,KP003607,1140038602.0,0.0871655469290599,"[1150000306, 1150000307, 1150000406, 1150000407, 1150432300, 1150432400]"
486,KP003608,1160115900.0,0.1220891500195422,"[1160269000, 1160269100, 1160269400, 1160269500, 1160270000, 1160270100]"
487,KP003609,1210020101.0,0.1330648614084929,"[1210162500, 1210162600, 1210044801, 1210044802, 1210044901, 1210044902]"
488,KP003610,1180070400.0,0.0538535064371524,"[1180126900, 1180127000]"
489,KP003679,1220038100.0,0.0543624253435482,"[1220073100, 1220073200, 1220074800, 1220074900, 1220075400, 1220075500, 1220072502, 1220072601]"
490,KP003680,1240014702.0,0.3071428928487377,"[1240221100, 1240221200, 1240000506, 1240000507, 1240000606, 1240000607]"
491,KP003681,1210012600.0,0.1793844869068199,"[1210007302, 1210036300, 1210036400, 1210007201, 1210007202, 1210007301]"
492,KP003682,1210029900.0,0.1313556206426932,"[1210019401, 1210019402, 1210019501, 1210019502, 1210051000, 1210051100]"
493,KP003683,1140014800.0,0.0938190720997783,"[1140045900, 1140046000, 1140046700, 1140046800, 1140047300, 1140047400]"
494,KP003767,1210080600.0,0.1650472806251439,"[1210162900, 1210163000]"
495,KP003768,1220031302.0,0.2454447401927978,"[1220024204, 1220024205, 1220024304, 1220024305, 1220333100, 1220333200]"
496,KP003769,1240011900.0,0.0547369647091013,"[1240034100, 1240034200, 1240034800, 1240034900, 1240035600, 1240035700, 1240036400, 1240036500]"
497,KP003770,1230037100.0,0.26928598588836,"[1230020703, 1230020704, 1230020803, 1230020804, 1230074600, 1230074700]"
498,KP003813,1120006700.0,0.1423712876494909,"[1120016100, 1120017000, 1120018300, 1120018400, 1120016200, 1120016900]"
499,KP003814,1020026100.0,0.2552262565450576,"[1020014201, 1020014202, 1020042700]"
500,KP003815,1080003400.0,0.1417359986682292,"[1080009502, 1080009602, 1080010500, 1080010600, 1080010700, 1080010800, 1080011500, 1080011600]"
501,KP003849,1010016900.0,0.0604985083344324,"[1010004902, 1010004903, 1010005002, 1010005003, 1010032000, 1010032100]"
502,KP003850,1210038900.0,0.0839944120676021,"[1210025003, 1210025103, 1210059700, 1210059800, 1210025002, 1210025102]"
503,KP003866,1230000900.0,0.1075936566089455,"[1230438701, 1230438801, 1230001902, 1230002001, 1230007001, 1230006901]"
504,KP003885,1060020800.0,0.0946327177585131,"[1060037600, 1060037700, 1060037900, 1060038000, 1060039500, 1060039600]"
505,KP003896,1240011600.0,0.1119016213849074,"[1240007701, 1240007702, 1240007801, 1240007802, 1240033700, 1240033800]"
506,KP003993,1010007100.0,0.2376603030636766,"[1010020600, 1010020700, 1010022000, 1010022100]"
507,KP003994,1100029400.0,0.0857209830162184,"[1100001700, 1100001800, 1100002100, 1100002200, 1100019502, 1100019602, 1100019901, 1100020001]"
508,KP003995,1120018000.0,0.4065269167446665,"[1120029900, 1120030000]"
509,KP003996,1110016300.0,0.0518307013168711,"[1110001104, 1110001204, 1110001301, 1110001401, 1110010702, 1110010802, 1110010901, 1110011001]"
510,KP003997,1110022002.0,0.0454955540489961,"[1110040601, 1110040602, 1110040701, 1110040702, 1110080600, 1110080700]"
511,KP003998,1040016600.0,0.0616162364742978,"[1040009602, 1040009703, 1040009803, 1040009904, 1040010600, 1040010702]"
512,KP003999,1050033101.0,0.1409759199948187,"[1070072800, 1070072900, 1050050701, 1050050702, 1050050802, 1050050801]"
513,KP004000,1020037900.0,0.0731614987313732,"[1020043102, 1020043202, 1020012501, 1020012601, 1020043101, 1020043201]"
514,KP004001,1130025200.0,0.1008964598220956,"[1130014102, 1130014103, 1130014202, 1130014203, 1130051502, 1130051601, 1130051900, 1130052000]"
515,KP004040,1150144400.0,0.0415430025664411,"[1150417900, 1150418000, 1150419300, 1150419400, 1150419500, 1150419800]"
516,KP004041,1140027200.0,0.0783922744112591,"[1140020200, 1140021300, 1140021600, 1140022400]"
517,KP004042,1150067800.0,0.1085437970901669,"[1150339500, 1150339600, 1150341800, 1150342000, 1150342900, 1150343000, 1150408400, 1150408500]"
518,KP004043,1160021900.0,0.1098830154036545,"[1160011702, 1160011703, 1160011802, 1160011803, 1160048100, 1160048200]"
519,KP004044,1190021500.0,0.1066506068331972,"[1190006701, 1190006801, 1190044800, 1190044900, 1190006702, 1190006802]"
520,KP004046,1150031400.0,0.1147256135785158,"[1150070300, 1150070400, 1150071400, 1150071500, 1150072600, 1150072700, 1150075200, 1150075300]"
521,KP004047,1140016000.0,0.0822204304947505,"[1140046700, 1140046800, 1140048300, 1140048400, 1140049600, 1140049700, 1140049800, 1140049900, 1140050000, 1140050100]"
522,KP004048,1200005900.0,0.0607453150931998,"[1200015800, 1200015900, 1200019200, 1200019300]"
523,KP004049,1160048800.0,0.1031722403025491,"[1160053401, 1160053402, 1160053501, 1160053502, 1160088500, 1160088700]"
524,KP004050,1180069700.0,0.168724627597444,"[1180121700, 1180121800, 1180125500, 1180125600, 1180125700, 1180125800]"
525,KP004052,1180070400.0,0.1051057665867792,"[1180126900, 1180127000]"
526,KP004053,1140037701.0,0.040567656510301,"[1140276700, 1140276800, 1140074901, 1140075002]"
527,KP004054,1200020800.0,0.0321250302032769,"[1200007902, 1200007903, 1200008002, 1200008003, 1200037000, 1200037100]"
528,KP004056,1210035800.0,0.2554188220627831,"[1210022000, 1210022100, 1210022603, 1210022705, 1210023601, 1210023701]"
529,KP004058,1210044200.0,0.0365348327631419,"[1210027401, 1210027402, 1210027501, 1210027502, 1210061901, 1210062002]"
530,KP004059,1210048000.0,0.094104053510382,"[1210004802, 1210005200, 1210066100]"
531,KP004143,1080001100.0,0.0787760005271357,"[1070020501, 1070020601, 1070021501, 1070021601, 1070077200, 1070077300]"
532,KP004145,1060005300.0,0.1252445644612793,"[1060014303, 1060014403, 1060015301, 1060015401, 1060016101, 1060016201]"
533,KP004146,1100019600.0,0.0381772787496506,"[1100048500, 1100048600, 1100048900, 1100049000]"
534,KP004150,1030014100.0,0.1811547728072847,"[1030007402, 1030029400, 1030029500, 1030007301, 1030007302, 1030007401]"
535,KP004151,1040016600.0,0.0419891766970526,"[1040009602, 1040009703, 1040009803, 1040009904, 1040010600, 1040010702]"
536,KP004152,1060014700.0,0.1309436057829172,"[1060029000, 1060029100]"
537,KP004154,1060013801.0,0.3373637431797919,"[1060013501, 1060013502, 1060013601, 1060013602, 1060062400, 1060062500]"
538,KP004524,1200021700.0,0.3096370080344329,"[1200036400, 1200036500, 1200037700, 1200037800, 1200038200, 1200038300]"
539,KP004525,1190026800.0,0.0472815203135452,"[1190047800, 1190047900]"
540,KP004609,1160010800.0,0.1049654486238431,"[1160007302, 1160007303, 1160007403, 1160007404, 1160029100, 1160029200]"
541,KP004612,1210018500.0,0.1300195322222002,"[1210013201, 1210013202, 1210013301, 1210013302, 1210041200, 1210041300]"
542,KP004613,1210013500.0,0.0874823983792684,"[1210006802, 1210006902, 1210037100, 1210037200, 1210006803, 1210006903]"
543,KP004616,1180047200.0,0.1435110377228398,"[1180093400, 1180093500, 1180031001, 1180031002, 1180031101, 1180031102]"
544,KP004617,1210015500.0,0.1758635259277014,"[1210009201, 1210009202, 1210009301, 1210009302, 1210038600, 1210038700]"
545,KP004627,1150035000.0,0.091791137523413,"[1150107900, 1150108000, 1150108400]"
546,KP004628,1240018200.0,0.0650644793582306,"[1240042500, 1240042800, 1240043600]"
547,KP004629,1150020900.0,0.2148009356328775,"[1150011002, 1150011102, 1150011605, 1150011705, 1150012201, 1150012301, 1150054100, 1150054200]"
548,KP004790,1130056800.0,0.1366658042329446,"[1130001013, 1130001023]"
549,KP004794,1030002600.0,0.1481090817667806,"[1030007501, 1030007601, 1030009104, 1030009204, 1030010500, 1030010600, 1030007102, 1030007202]"
550,KP004801,1030020300.0,0.1401095215832906,"[1030011501, 1030011502, 1030037400]"
551,KP004802,1090004900.0,0.3803626166701077,"[1090000702, 1090000703, 1090000802, 1090000803, 1090014100, 1090014200]"
552,KP004803,1090012200.0,0.0689500092053198,"[1090009101, 1090009102, 1090009201, 1090009202, 1090024700, 1090024800]"
553,KP004807,1090003800.0,0.1879395920420511,"[1090010700, 1090010800, 1090011300, 1090011400, 1090011700, 1090011800, 1090010500, 1090010600]"
554,KP004808,1070026500.0,0.0718531117759857,"[1070013903, 1070013904, 1070014003, 1070014004, 1070053000, 1070053100]"
555,KP004809,1130021900.0,0.0419274529847488,"[1130001705, 1130001712, 1130001806, 1130001810, 1130047600, 1130047700]"
556,KP004810,1030015400.0,0.095196975220274,"[1030008302, 1030008303, 1030032600, 1030032700, 1030008402, 1030008403]"
557,KP004814,1050037401.0,0.0882836002389176,"[1050060101, 1050060201]"
558,KP004931,1130021901.0,0.0688078616242699,"[1130001711, 1130001712, 1130001810, 1130001811, 1130078800, 1130078900]"
559,KP005057,1020006100.0,0.1259524780853994,"[1020020904, 1020021003, 1020022901, 1020023001, 1020022202, 1020022101]"
560,KP005058,1010019600.0,0.1379234834357324,"[1010006901, 1010006902, 1010007001, 1010007002, 1010031400, 1010031500, 1010035300, 1010035400]"
561,KP005059,1010005600.0,0.0343004051893784,"[1010052000, 1010052100, 1010052400, 1010052500]"
562,KP005164,1140002400.0,0.0898565352481828,"[1140004900, 1140005000, 1140007600, 1140007000]"
563,KP005167,1000008500.0,0.0914059793394403,"[1000000503, 1000000603, 1000001101, 1000001201, 1000003900, 1000004000, 1000006901, 1000007001]"
564,KP005178,1210013500.0,0.1363022238349889,"[1210006802, 1210006902, 1210037100, 1210037200, 1210006803, 1210006903]"
565,KP005182,1210012600.0,0.13757663809743,"[1210007302, 1210036300, 1210036400, 1210007201, 1210007202, 1210007301]"
566,KP005238,1180051000.0,0.0817719913471357,"[1180034002, 1180034003, 1180034102, 1180034105, 1180096700, 1180096800, 1180099200, 1180099300]"
567,KP005242,1170021600.0,0.0481971187043791,"[1170038600, 1170038700, 1170038800, 1170038900, 1170037000, 1170037100, 1170037200, 1170037300]"
568,KP005264,1220035800.0,0.0806846487407776,"[1220027401, 1220027402, 1220027501, 1220027502, 1220069700, 1220069800, 1220070500, 1220070600]"
569,KP005284,1180071300.0,0.1683308424416664,"[1180123100, 1180123200]"
570,KP005353,1240021900.0,0.1090150177504103,"[1240019701, 1240019702, 1240019801, 1240019802, 1240045700, 1240045800]"
571,KP005361,1230027000.0,0.2202106291444449,"[1230014801, 1230014802, 1230062000, 1230062100, 1230065700, 1230065800, 1230014701, 1230014702]"
572,LH108900,1110021902.0,0.0571486012984875,"[1110090401, 1110090501, 1110076000, 1110076100, 1110040403, 1110040405, 1110040504, 1110040506]"
573,MO115605,1180017400.0,0.0789444045375838,"[1180048600, 1180048900, 1180049000, 1180049100, 1180049401, 1180049502]"
574,NT100009,1230016600.0,0.0408235689018633,"[1230049400, 1230049500, 1230049600, 1230049700, 1230049800, 1230049900]"
575,NT100084,1020029500.0,0.0636083006070924,"[1020015101, 1020015102, 1020015202, 1020015203, 1020046200, 1020046300]"
576,PI121532,1090017700.0,0.0854544950720985,"[1090011605, 1090011504, 1090011505, 1090011604, 1090034200, 1090034300, 1090034400, 1090034500]"
577,PW012551,1140012200.0,0.0879545895777709,"[1140000701, 1140000702, 1140000801, 1140000802]"
578,PWE00564,1240014500.0,0.1243194032150798,"[1240000801, 1240000103, 1240000203, 1240000702, 1240008501, 1240008600, 1240010402, 1240010301]"
579,RE000059,1100046400.0,0.0182464070952878,"[1100034303, 1100034304, 1100034402, 1100034403, 1100080400, 1100080500]"
580,S1100001,1210081100.0,0.0594861568936085,"[1210169700, 1210169800, 1210177100, 1210177200]"
581,SF000830,1220054000.0,0.0998787273936333,"[1220095700, 1220096400, 1220098100, 1220100500]"
582,SF001228,1220045102.0,0.0630333440023623,"[1220085701, 1220085602, 1220085606, 1220085705, 1220329600, 1220329500]"
583,SF001349,1090016300.0,0.1010728556144163,"[1090011501, 1090011502, 1090011601, 1090011602, 1090031200, 1090031300, 1090031400, 1090031500]"
584,SF001358,1130020200.0,0.1559614281455127,"[1130010904, 1130011006, 1130011700, 1130011800, 1130012701, 1130012801, 1130014701, 1130014801]"
585,SF001653,1030022100.0,0.0353645084915018,"[1030038300, 1030038400, 1030039700, 1030039800, 1030039900, 1030040000]"
586,SF001673,1220016300.0,0.4045239119656864,"[1220010002, 1220010009, 1220010102, 1220010108, 1220046600, 1220046700]"
587,SF001865,1060036700.0,0.1113694818585286,"[1060064200, 1060064300, 1060064400, 1060064500, 1060064600, 1060064700]"
588,SF001914,1100004900.0,0.3383391073806817,"[1100011700, 1100011800, 1100011904, 1100012003, 1100012701, 1100012801]"
589,SF002031,1050004100.0,0.1926884825760124,"[1060068101, 1060068201, 1050013303, 1050013403, 1050014300, 1050014400, 1050016300, 1050016400]"
590,SF002069,1150122800.0,0.0562326529615608,"[1150342100, 1150342200, 1150343100, 1150343200]"
591,SF002074,1130016400.0,0.0393006077892858,"[1130039800, 1130039900, 1130040900, 1130041000, 1130042000, 1130042100]"
592,SF002106,1230055200.0,0.2044015368569297,"[1230036002, 1240036000, 1240036100, 1230036103, 1230036800, 1230036900]"
593,SF002322,1010036700.0,0.0531082783500473,"[1010047100, 1010047200, 1010047300, 1010051100, 1010047400]"
594,ST112004,1030021700.0,0.3068572801186437,"[1030013102, 1030013201, 1030013502, 1030013601, 1030039300, 1030051000]"
595,ST116515,1210016200.0,0.1686118097043099,"[1210009203, 1210009204, 1210009303, 1210009304, 1210039400, 1210039500]"
