LINK_ID,도로등급,도로명,권역,연장(km),차선수,전일
"1130018601,1130018602",특별광역시도,월드컵북로,서울특별시 마포구,0.6030,3,11424
1130016900,특별광역시도,월드컵북로,서울특별시 마포구,0.1278,3,19776
1000014401,특별광역시도,삼청로,서울특별시 종로구,0.0669,3,11012
1000012102,특별광역시도,사직로,서울특별시 종로구,0.0633,4,25825
"1000014402,1000014403",특별광역시도,삼청로,서울특별시 종로구,0.5162,2,14451
"1000016500,1000017300",특별광역시도,청와대로,서울특별시 종로구,0.7992,1,4019
1000017101,특별광역시도,효자로,서울특별시 종로구,0.1965,2,1477
"1000018001,1000018002,1000019602,1000019603,1000019604",특별광역시도,자하문로,서울특별시 종로구,0.7127,2,16066
"1000015301,1000015302,1000015303",특별광역시도,자하문로,서울특별시 종로구,0.9091,3,18020
1000011800,일반국도,사직로,서울특별시 종로구,0.1463,4,35712
"1000018101,1000018102,1000019801",특별광역시도,창의문로,서울특별시 종로구,1.1856,1,7243
1000020300,특별광역시도,창의문로,서울특별시 종로구,0.1356,2,6442
1000017201,특별광역시도,효자로,서울특별시 종로구,0.1965,2,4314
"1000021204,1070010601,1070010602,1070010603,1070010701,1070010702,1070011001,1070011002",특별광역시도,북악산로,서울특별시 성북구,3.3294,1,4103
"1070010501,1070010502,1070010503,1070010801,1070010802,1070010901,1070010902",특별광역시도,북악산로,서울특별시 성북구,3.3294,1,3627
"1000016901,1000016902",특별광역시도,인왕산로,서울특별시 종로구,2.5271,1,1636
"1000017001,1000017002",특별광역시도,인왕산로,서울특별시 종로구,2.5271,1,2002
"1000007906,1000007907",일반국도,사직로,서울특별시 종로구,0.1707,3,34884
1000016903,특별광역시도,인왕산로,서울특별시 종로구,0.0280,1,2122
1000017003,특별광역시도,인왕산로,서울특별시 종로구,0.0280,1,2016
1000019802,특별광역시도,창의문로,서울특별시 종로구,0.1376,2,7279
"1000018201,1000018202,1000019701",특별광역시도,창의문로,서울특별시 종로구,1.1856,2,6215
1000019702,특별광역시도,창의문로,서울특별시 종로구,0.1376,2,6222
1000020400,특별광역시도,창의문로,서울특별시 종로구,0.1356,2,6943
"1000016301,1000016302,1000018700",특별광역시도,삼청로,서울특별시 종로구,0.7317,1,8820
"1000016401,1000016402,1000018800",특별광역시도,삼청로,서울특별시 종로구,0.7317,1,10019
"1000016600,1000017400",특별광역시도,청와대로,서울특별시 종로구,0.7992,2,5370
"1000014302,1000014303",특별광역시도,삼청로,서울특별시 종로구,0.5162,2,12134
"1070008901,1070008902,1070010200,1070011303",특별광역시도,선잠로,서울특별시 성북구,1.0618,1,3445
"1070009001,1070009002,1070010100,1070011403",특별광역시도,선잠로,서울특별시 성북구,1.0618,1,2719
"1070004802,1070005700",특별광역시도,삼선교로,서울특별시 성북구,0.9077,1,5331
"1070006801,1070006802",특별광역시도,보문로,서울특별시 성북구,0.2813,2,13382
"1070004500,1070005501,1070005502",특별광역시도,보문로,서울특별시 성북구,0.6326,2,14357
"1070006402,1070006403",특별광역시도,동소문로,서울특별시 성북구,0.7330,4,25293
"1000019302,1000019303",특별광역시도,창경궁로,서울특별시 종로구,0.5226,4,26046
"1070004702,1070005800",특별광역시도,삼선교로,서울특별시 성북구,0.9077,2,5449
1070008100,특별광역시도,성북로,서울특별시 성북구,0.1679,2,5687
1070008202,특별광역시도,성북로,서울특별시 성북구,0.1679,2,5660
1000008703,특별광역시도,창경궁로,서울특별시 종로구,0.2814,2,15290
"1000001501,1000001502,1000001503,1000001504,1000001505",일반국도,종로,서울특별시 종로구,0.4973,3,26490
1000008802,특별광역시도,창경궁로,서울특별시 종로구,0.2814,2,3556
1000008901,특별광역시도,대학로,서울특별시 종로구,0.3157,2,5522
1000009002,특별광역시도,대학로,서울특별시 종로구,0.2574,2,18651
"1000030600,1000031600",특별광역시도,김상옥로,서울특별시 종로구,0.3657,1,2624
1000008902,특별광역시도,대학로,서울특별시 종로구,0.2574,2,6268
1000009001,특별광역시도,대학로,서울특별시 종로구,0.3157,2,17638
"1000030500,1000031100",특별광역시도,김상옥로,서울특별시 종로구,0.3657,2,3591
1000031100,특별광역시도,율곡로,서울특별시 종로구,0.0723,1,2683
"1000001601,1000001602,1000001603,1000001604,1000001605",일반국도,종로,서울특별시 종로구,0.4973,3,31382
"1000001101,1000001102",일반국도,종로,서울특별시 종로구,0.3945,3,30089
"1000006901,1000006902,1000010301,1000010302,1000010303",특별광역시도,삼일대로,서울특별시 종로구,0.7628,3,17122
"1000007001,1000007002,1000010401,1000010402,1000010403",특별광역시도,삼일대로,서울특별시 종로구,0.7628,3,13581
"1070027500,1070030800,1070032300",특별광역시도,북악산로,서울특별시 성북구,1.7966,1,2701
1070032200,특별광역시도,북악산로,서울특별시 성북구,0.1539,1,3796
1070032300,특별광역시도,북악산로,서울특별시 성북구,0.1539,1,3498
"1070027400,1070030900,1070032200",특별광역시도,북악산로,서울특별시 성북구,1.7966,1,3741
1070011201,특별광역시도,동소문로,서울특별시 성북구,0.2926,3,27323
"1070007701,1070007702,1070007703,1070008500",특별광역시도,동소문로,서울특별시 성북구,0.9448,3,26028
"1050017502,1070007501",특별광역시도,종암로,서울특별시 성북구,0.2180,4,26600
"1070004600,1070005601,1070005602",특별광역시도,보문로,서울특별시 성북구,0.6326,2,16262
"1070002501,1070002502,1070002503",특별광역시도,보문로,서울특별시 성북구,0.8462,2,10108
"1070005201,1070005202",특별광역시도,안암로,서울특별시 성북구,0.4127,2,20879
"1070003302,1070003303",특별광역시도,안암로,서울특별시 동대문구,0.4698,2,15229
"1050015600,1050015901,1050015902",특별광역시도,제기로,서울특별시 동대문구,1.1795,2,15850
1050015400,특별광역시도,제기로,서울특별시 동대문구,0.2963,3,11893
"1050016601,1050016602",특별광역시도,고산자로,서울특별시 동대문구,0.3103,3,18907
1050014900,특별광역시도,고산자로,서울특별시 동대문구,0.4060,3,17253
"1050015302,1050015701",특별광역시도,제기로,서울특별시 동대문구,0.1436,3,10718
"1050015500,1050016001,1050016002",특별광역시도,제기로,서울특별시 동대문구,1.1795,2,16507
"1050015400,1050015800",특별광역시도,제기로,서울특별시 동대문구,0.1436,2,14294
1050015302,특별광역시도,제기로,서울특별시 동대문구,0.0509,2,10799
1050015400,특별광역시도,제기로,서울특별시 동대문구,0.0509,3,12896
"1050015301,1050015302",특별광역시도,제기로,서울특별시 동대문구,0.2963,3,10339
1060019002,특별광역시도,공릉로,서울특별시 중랑구,0.3397,1,7934
1060018901,특별광역시도,동일로,서울특별시 중랑구,0.0599,2,4608
1060019001,특별광역시도,공릉로,서울특별시 중랑구,0.1457,1,7687
"1060004402,1060004403",일반국도,동일로,서울특별시 중랑구,0.0903,3,20044
"1060004503,1060005100",일반국도,동일로,서울특별시 중랑구,0.4539,3,17862
"1060004502,1060004503",일반국도,동일로,서울특별시 중랑구,0.0903,3,13237
"1060003701,1060003702,1060004201,1060004202,1060004401,1060004402",일반국도,동일로,서울특별시 중랑구,1.0297,3,19290
1060005902,일반국도,동일로,서울특별시 중랑구,0.0498,3,22893
1060006002,일반국도,동일로,서울특별시 노원구,0.0413,3,23815
1060006002,일반국도,동일로,서울특별시 중랑구,0.0498,3,23783
"1060005400,1060005901",일반국도,동일로,서울특별시 중랑구,0.1538,3,20578
"1060020101,1060020102",특별광역시도,중랑역로,서울특별시 중랑구,0.3081,1,6038
"1060005500,1060006001",일반국도,동일로,서울특별시 중랑구,0.1538,3,23353
"1060004403,1060005000",일반국도,동일로,서울특별시 중랑구,0.4539,3,17290
"1060015701,1060015702,1060016701,1060016702,1060017701,1060017702,1060018501,1060018502",특별광역시도,중랑역로,서울특별시 중랑구,1.6108,2,6077
"1060020201,1060020202",특별광역시도,중랑역로,서울특별시 중랑구,0.3081,1,3947
"1060019500,1060020901,1060020902,1060020903,1060045700",특별광역시도,숙선옹주로,서울특별시 중랑구,0.8064,2,5380
"1060019600,1060021001,1060021002,1060021003,1060045600",특별광역시도,숙선옹주로,서울특별시 중랑구,0.8064,2,4833
"1060020500,1060021300",특별광역시도,신내로,서울특별시 중랑구,0.5647,4,12505
1060018902,특별광역시도,공릉로,서울특별시 중랑구,0.3397,2,7001
"1060045900,1060046100",특별광역시도,숙선옹주로,서울특별시 중랑구,0.0936,2,5575
"1060045800,1060046000",특별광역시도,숙선옹주로,서울특별시 중랑구,0.0936,2,5689
1060045800,특별광역시도,숙선옹주로,서울특별시 중랑구,0.2096,2,5090
1060045900,특별광역시도,숙선옹주로,서울특별시 중랑구,0.2095,2,5078
"1060016901,1060016902",특별광역시도,봉화산로,서울특별시 중랑구,0.5432,2,8953
"1050021003,1050051600,1060015002,1060036700",특별광역시도,봉화산로,서울특별시 중랑구,0.5919,2,10527
"1060003901,1060003902,1060003904,1060038600",일반국도,용마산로,서울특별시 중랑구,0.9522,3,16860
"1060018401,1060042400",특별광역시도,신내로,서울특별시 중랑구,0.8622,3,11067
"1060017001,1060017002",특별광역시도,봉화산로,서울특별시 중랑구,0.5432,2,11369
"1060003801,1060003802,1060004301,1060004302,1060004501,1060004502",일반국도,동일로,서울특별시 중랑구,1.0297,3,19238
"1060015401,1060015402,1060015403",특별광역시도,봉화산로,서울특별시 중랑구,0.7043,2,10823
1060015100,특별광역시도,봉화산로,서울특별시 중랑구,0.1509,2,11642
"1060015801,1060015802,1060016801,1060016802,1060017801,1060017802,1060018601,1060018602",특별광역시도,중랑역로,서울특별시 중랑구,1.6108,1,6325
1060015200,특별광역시도,봉화산로,서울특별시 중랑구,0.1509,2,10342
"1050020904,1050051500,1060014902,1060036800",특별광역시도,봉화산로,서울특별시 중랑구,0.5919,2,12380
"1060014302,1060014303,1060031800",특별광역시도,상봉중앙로,서울특별시 중랑구,0.6601,2,9442
"1060014402,1060014403,1060031900",특별광역시도,상봉중앙로,서울특별시 중랑구,0.6601,2,9366
"1060015301,1060015302,1060015303",특별광역시도,봉화산로,서울특별시 중랑구,0.7043,2,12453
1060002101,일반국도,망우로,서울특별시 중랑구,0.2397,3,19773
"1060002202,1060002601,1060002602",일반국도,망우로,서울특별시 중랑구,0.4302,3,17426
"1060012901,1060012902",특별광역시도,봉우재로,서울특별시 중랑구,0.6342,2,8254
"1060010801,1060010802",특별광역시도,봉우재로,서울특별시 중랑구,0.6325,2,7075
1060000700,일반국도,동일로,서울특별시 중랑구,0.5185,3,23175
"1060010701,1060010702",특별광역시도,봉우재로,서울특별시 중랑구,0.6325,2,7358
1060011600,특별광역시도,봉우재로,서울특별시 중랑구,0.5817,2,9766
1060011900,특별광역시도,용마산로,서울특별시 중랑구,0.5901,2,12010
"1060014001,1060014002",특별광역시도,용마산로,서울특별시 중랑구,0.4927,2,15889
1060010300,특별광역시도,겸재로,서울특별시 중랑구,0.3470,2,6939
1060012000,특별광역시도,용마산로,서울특별시 중랑구,0.5901,2,13337
"1060008501,1060008502,1060008503,1060009901,1060009902,1060009903",특별광역시도,용마산로,서울특별시 중랑구,1.1843,2,12758
1060000802,일반국도,동일로,서울특별시 중랑구,0.5185,3,16985
1060011100,특별광역시도,중랑천로,서울특별시 중랑구,0.4406,2,8210
1060011200,특별광역시도,중랑천로,서울특별시 중랑구,0.4406,2,11647
1060011400,특별광역시도,상봉로,서울특별시 중랑구,0.4919,2,8264
"1060012101,1060012102",특별광역시도,봉우재로,서울특별시 중랑구,0.6159,2,9631
"1060013001,1060013002",특별광역시도,봉우재로,서울특별시 중랑구,0.6342,2,7696
1060011300,특별광역시도,상봉로,서울특별시 중랑구,0.4919,2,8251
"1060010101,1060010102",특별광역시도,겸재로,서울특별시 중랑구,0.5552,2,9267
1060010400,특별광역시도,겸재로,서울특별시 중랑구,0.3470,2,8043
"1060002102,1060002501,1060002502",일반국도,망우로,서울특별시 중랑구,0.4302,4,17947
"1060002801,1060002802",일반국도,망우로,서울특별시 중랑구,0.4131,3,18112
"1060012501,1060012502,1060013100",특별광역시도,면목로,서울특별시 중랑구,0.4158,2,8035
"1040014100,1040014701,1040014702",특별광역시도,군자로,서울특별시 광진구,1.3314,2,3655
1040013400,특별광역시도,광나루로,서울특별시 광진구,0.3382,3,21316
"1040004701,1040004702",일반국도,천호대로,서울특별시 광진구,0.2445,5,37106
"1040014000,1040014601,1040014602",특별광역시도,면목로,서울특별시 광진구,1.3314,1,4885
1040015700,특별광역시도,면목로,서울특별시 광진구,0.6112,1,4037
1060008200,특별광역시도,사가정로,서울특별시 중랑구,0.4523,3,18684
"1060007501,1060007502,1060007503,1060007504",특별광역시도,면목로,서울특별시 중랑구,1.1738,1,5044
"1060009001,1060009002,1060009003",특별광역시도,면목로,서울특별시 중랑구,0.8654,1,6692
"1060010201,1060010202",특별광역시도,겸재로,서울특별시 중랑구,0.5552,2,10764
"1060008901,1060008902,1060008903",특별광역시도,면목로,서울특별시 중랑구,0.8654,1,7172
1060011000,특별광역시도,면목로,서울특별시 중랑구,0.4171,2,7185
"1060012201,1060012202",특별광역시도,봉우재로,서울특별시 중랑구,0.6159,2,10695
1060011500,특별광역시도,봉우재로,서울특별시 중랑구,0.5817,2,10776
1060010903,특별광역시도,면목로,서울특별시 중랑구,0.0278,2,14451
"1060012601,1060012602,1060013200",특별광역시도,면목로,서울특별시 중랑구,0.4158,2,9494
1060002201,일반국도,망우로,서울특별시 중랑구,0.2397,3,17736
1060001900,일반국도,망우로,서울특별시 중랑구,0.4791,3,19575
"1060007801,1060007802,1060007803,1060007804",특별광역시도,동일로,서울특별시 중랑구,0.6369,1,7205
1060007801,특별광역시도,동일로,서울특별시 중랑구,0.0614,1,2546
1060007701,특별광역시도,동일로,서울특별시 중랑구,0.0860,1,5842
1060010500,특별광역시도,면목천로,서울특별시 중랑구,0.0395,2,8703
1060008100,특별광역시도,사가정로,서울특별시 중랑구,0.4523,3,20332
"1060008401,1060008402",특별광역시도,사가정로,서울특별시 중랑구,0.3295,3,20121
"1060007701,1060007703,1060007704",특별광역시도,면목천로,서울특별시 중랑구,0.6369,3,7908
1050016300,특별광역시도,장안벚꽃로,서울특별시 동대문구,0.5137,2,15243
1040039700,특별광역시도,답십리로,서울특별시 중랑구,0.2855,2,17328
1050004101,특별광역시도,가람길,서울특별시 성동구,0.0773,2,40442
"1050004201,1050004202,1050004203,1050004204,1050004205,1050010401,1050010402,1050010403,1050010404,1050013403,1050043300",특별광역시도,장안벚꽃로,서울특별시 동대문구,2.8805,2,12281
1050004201,특별광역시도,가람길,서울특별시 성동구,0.0773,2,4317
"1050007301,1050007302",특별광역시도,답십리로,서울특별시 동대문구,0.4717,3,13138
1050008800,특별광역시도,답십리로,서울특별시 동대문구,0.5082,2,13093
"1050009901,1050009902,1050009903,1050009904",특별광역시도,한천로,서울특별시 동대문구,0.6826,3,11734
"1050011101,1050011102,1050011105,1050041000",특별광역시도,사가정로,서울특별시 동대문구,0.9497,2,22655
"1050011401,1050011402,1050011403,1050011601,1050011602,1050011603",특별광역시도,사가정로,서울특별시 동대문구,0.6917,3,25949
"1050011301,1050011302,1050011501,1050011502",특별광역시도,사가정로,서울특별시 동대문구,0.6917,4,27646
1050012802,특별광역시도,사가정로,서울특별시 동대문구,0.0228,3,32631
1050042900,연결로,동부간선도로,서울특별시 중랑구,0.2178,1,10869
1050011502,특별광역시도,사가정로,서울특별시 동대문구,0.0228,3,34007
"1050012802,1050012803",특별광역시도,사가정로,서울특별시 중랑구,0.2542,3,26472
1060007000,특별광역시도,답십리로,서울특별시 중랑구,0.2502,1,6593
1060007100,특별광역시도,답십리로,서울특별시 중랑구,0.2978,2,8992
"1060007601,1060007602,1060007603,1060007604",특별광역시도,면목로,서울특별시 중랑구,1.1738,1,5404
"1040016801,1040016802",특별광역시도,면목로,서울특별시 광진구,0.9718,1,5090
1060007200,특별광역시도,답십리로,서울특별시 중랑구,0.2978,1,8053
1060006900,특별광역시도,답십리로,서울특별시 중랑구,0.2502,1,6998
1040017000,특별광역시도,용마산로,서울특별시 광진구,0.1921,2,15561
1050008700,특별광역시도,답십리로,서울특별시 동대문구,0.5082,2,10712
1050008900,특별광역시도,서울시립대로,서울특별시 동대문구,0.2870,2,12772
1050010801,특별광역시도,답십리로,서울특별시 동대문구,0.1736,3,9075
1050010900,특별광역시도,답십리로,서울특별시 동대문구,0.4164,1,8360
"1050009301,1050009302",특별광역시도,황물로,서울특별시 동대문구,0.3636,2,5501
1050011000,특별광역시도,답십리로,서울특별시 동대문구,0.4164,2,9166
1050010701,특별광역시도,답십리로,서울특별시 동대문구,0.1736,3,7662
1050009000,특별광역시도,서울시립대로,서울특별시 동대문구,0.2870,2,8748
1050007700,특별광역시도,서울시립대로,서울특별시 동대문구,0.2568,3,11348
"1050009401,1050009402",특별광역시도,황물로,서울특별시 동대문구,0.3636,2,3803
1050006700,특별광역시도,황물로,서울특별시 동대문구,0.4624,2,7092
1050006800,특별광역시도,황물로,서울특별시 동대문구,0.4624,2,4856
1050004704,특별광역시도,사가정로,서울특별시 동대문구,0.0319,2,5227
1050006800,특별광역시도,사가정로,서울특별시 동대문구,0.0319,2,5286
"1050004701,1050004702,1050004703,1050004704",특별광역시도,황물로,서울특별시 동대문구,0.7322,2,8754
1030017102,특별광역시도,천호대로,서울특별시 동대문구,0.1280,4,31734
1030017203,특별광역시도,천호대로,서울특별시 동대문구,0.0552,5,34461
1030017102,특별광역시도,천호대로,서울특별시 동대문구,0.0552,4,31852
"1030017203,1030017204",특별광역시도,천호대로,서울특별시 동대문구,0.2126,4,35986
1050004000,특별광역시도,전농로,서울특별시 동대문구,0.1114,3,5669
1050014501,특별광역시도,전농로,서울특별시 동대문구,0.3074,3,16068
"1050011201,1050011202,1050011205,1050040900",특별광역시도,사가정로,서울특별시 동대문구,0.9497,3,21273
"1050012201,1050012202",특별광역시도,전농로,서울특별시 동대문구,0.7727,3,15900
"1050009101,1050009102,1050009103",특별광역시도,전농로,서울특별시 동대문구,0.5030,2,11310
"1050007401,1050007402",특별광역시도,답십리로,서울특별시 동대문구,0.4717,2,12774
"1050007101,1050007102",특별광역시도,답십리로,서울특별시 동대문구,0.7860,2,13501
"1050009201,1050009202,1050009203",특별광역시도,전농로,서울특별시 동대문구,0.5030,3,9784
1050004900,특별광역시도,전농로,서울특별시 동대문구,0.7988,2,11139
"1050004801,1050004802,1050004803,1050004804",특별광역시도,황물로,서울특별시 동대문구,0.7322,2,4654
1050005000,특별광역시도,전농로,서울특별시 동대문구,0.7988,2,8449
1050003900,특별광역시도,전농로,서울특별시 동대문구,0.1114,2,12495
"1030017101,1030017102",특별광역시도,천호대로,서울특별시 동대문구,0.2126,5,31603
"1050004601,1050004602,1050004603",특별광역시도,천호대로,서울특별시 성동구,0.4376,5,36316
"1050012101,1050012102",특별광역시도,전농로,서울특별시 동대문구,0.7727,2,16634
1050014601,특별광역시도,전농로,서울특별시 동대문구,0.3074,3,18921
1050013600,특별광역시도,약령시로,서울특별시 동대문구,0.4526,1,4050
1050015000,특별광역시도,고산자로,서울특별시 동대문구,0.4060,3,17534
"1050013500,1050013701,1050013702",특별광역시도,약령시로,서울특별시 동대문구,0.2640,2,4590
1050013600,특별광역시도,약령시로,서울특별시 동대문구,0.0494,1,4817
1050013500,특별광역시도,약령시로,서울특별시 동대문구,0.4526,1,2870
1050013500,특별광역시도,약령시로,서울특별시 동대문구,0.0494,1,3157
"1050013600,1050013801,1050013802",특별광역시도,약령시로,서울특별시 동대문구,0.2640,2,6230
1050044500,특별광역시도,안암로,서울특별시 동대문구,0.0330,1,15444
1050044400,특별광역시도,약령시로,서울특별시 동대문구,0.0524,1,16840
1070003402,특별광역시도,안암로,서울특별시 동대문구,0.4698,3,15546
1070003301,특별광역시도,안암로,서울특별시 동대문구,0.0397,3,15548
"1070002200,1070002401,1070002402",특별광역시도,안암로,서울특별시 동대문구,0.7426,3,12615
"1030018204,1030018500,1030019502,1030019503,1030019504,1030047300",특별광역시도,마장로,서울특별시 성동구,0.9390,3,17278
1010018000,특별광역시도,마장로,서울특별시 중구,0.2004,2,11635
"1030016704,1030016705,1030016706,1030016709",특별광역시도,고산자로,서울특별시 성동구,0.3616,3,27917
"1030018104,1030018600,1030019602,1030019603,1030019604,1030047200",특별광역시도,마장로,서울특별시 성동구,0.9390,2,13047
"1010018601,1010018602",특별광역시도,마장로,서울특별시 중구,0.6713,1,8744
1010019201,특별광역시도,다산로,서울특별시 중구,0.1828,3,19350
"1010015901,1010015902",특별광역시도,다산로,서울특별시 중구,0.2983,2,17514
"1010018501,1010018502",특별광역시도,마장로,서울특별시 중구,0.6713,1,5586
1010017900,특별광역시도,마장로,서울특별시 중구,0.2004,2,8779
1010018700,특별광역시도,마장로,서울특별시 중구,0.0558,1,5379
1010018800,특별광역시도,마장로,서울특별시 중구,0.0558,2,6113
1010018700,특별광역시도,장충단로,서울특별시 중구,0.0544,1,5448
1010018800,특별광역시도,마장로,서울특별시 중구,0.0626,1,6029
1030013400,특별광역시도,행당로,서울특별시 성동구,0.4830,2,4227
"1030013701,1030013702",특별광역시도,고산자로,서울특별시 성동구,0.4301,3,30321
1030015201,특별광역시도,고산자로,서울특별시 성동구,0.1575,3,25385
1030012902,특별광역시도,난계로,서울특별시 성동구,0.3795,2,13174
1030013300,특별광역시도,행당로,서울특별시 성동구,0.4830,2,4805
1030012800,특별광역시도,금호로,서울특별시 성동구,0.5353,2,4672
1030012700,특별광역시도,금호로,서울특별시 성동구,0.5353,1,5144
1030013002,특별광역시도,난계로,서울특별시 성동구,0.3795,2,11229
"1010006101,1010006102,1010006103",특별광역시도,청구로,서울특별시 중구,0.6439,1,5108
"1010006801,1010006802",특별광역시도,다산로,서울특별시 중구,0.6057,3,17928
"1010006201,1010006202,1010006203",특별광역시도,청구로,서울특별시 중구,0.6439,1,4009
1010006203,특별광역시도,퇴계로,서울특별시 중구,0.0356,1,2804
1010006103,특별광역시도,청구로,서울특별시 중구,0.0282,1,3577
1010010403,특별광역시도,퇴계로,서울특별시 중구,0.0346,3,12538
1010010302,특별광역시도,퇴계로,서울특별시 중구,0.0346,3,19343
"1040005103,1040038000",일반국도,동일로,서울특별시 광진구,0.4358,3,28082
"1040005401,1040005402",일반국도,동일로,서울특별시 광진구,0.8955,3,21323
"1040015201,1040015202",특별광역시도,능동로,서울특별시 광진구,0.6250,2,13413
1040016200,특별광역시도,긴고랑로,서울특별시 광진구,0.3145,2,10150
"1040016901,1040016902",특별광역시도,면목로,서울특별시 광진구,0.9718,1,4680
1040015600,특별광역시도,면목로,서울특별시 광진구,0.6112,1,4060
1040016300,특별광역시도,긴고랑로,서울특별시 광진구,0.3145,2,10110
"1040035900,1040036600",특별광역시도,영화사로,서울특별시 광진구,0.8380,1,2991
"1040035800,1040036500",특별광역시도,영화사로,서울특별시 광진구,0.8380,1,2730
"1040035500,1040036300",특별광역시도,자양로,서울특별시 광진구,0.5790,1,4734
"1040035400,1040036200",특별광역시도,자양로,서울특별시 광진구,0.5790,2,4724
"1040012700,1040012900",특별광역시도,광나루로,서울특별시 광진구,0.8759,3,17544
"1040009601,1040009602",특별광역시도,구의강변로,서울특별시 광진구,0.3439,1,5248
"1040006501,1040006502,1040007700",특별광역시도,뚝섬로,서울특별시 광진구,0.9267,1,4147
1040000303,일반국도,자양로,서울특별시 광진구,0.2735,3,26807
"1040006401,1040006402,1040007600",특별광역시도,구의강변로,서울특별시 광진구,0.9267,2,4711
"1040009702,1040009703",특별광역시도,구의강변로,서울특별시 광진구,0.3439,2,6508
1040010702,특별광역시도,아차산로,서울특별시 광진구,0.2084,2,12268
"1040005901,1040005902,1040005903",특별광역시도,뚝섬로,서울특별시 광진구,0.9173,2,7524
1030004900,특별광역시도,뚝섬로,서울특별시 성동구,0.3665,2,13662
1040008100,특별광역시도,뚝섬로,서울특별시 광진구,0.0224,2,6117
1040006600,특별광역시도,뚝섬로,서울특별시 광진구,0.6649,2,5540
1040006600,특별광역시도,뚝섬로,서울특별시 광진구,0.0224,2,6863
1040008100,특별광역시도,뚝섬로,서울특별시 광진구,0.6552,2,11829
1040001401,일반국도,동일로,서울특별시 광진구,0.2420,2,12125
1040008000,특별광역시도,뚝섬로,서울특별시 광진구,0.6552,2,8536
"1030000107,1030000108",일반국도,동일로,서울특별시 성동구,0.0824,3,35581
"1030003201,1030003202",특별광역시도,뚝섬로,서울특별시 성동구,0.5720,2,10403
1040006700,특별광역시도,뚝섬로,서울특별시 광진구,0.6649,2,7559
"1040005801,1040005802,1040005803",특별광역시도,뚝섬로,서울특별시 광진구,0.9173,2,6726
"1030008501,1030008502,1030008503",특별광역시도,성수이로,서울특별시 성동구,0.5119,2,5573
"1030008601,1030008602,1030008603",특별광역시도,성수이로,서울특별시 성동구,0.5119,1,4723
"1030010000,1030010101,1030010102",특별광역시도,광나루로,서울특별시 성동구,0.8197,3,19159
"1030010800,1030012204",특별광역시도,광나루로,서울특별시 성동구,0.5935,3,18116
1030006700,특별광역시도,아차산로,서울특별시 성동구,0.6473,3,18316
"1030007601,1030007602,1030007603",특별광역시도,아차산로,서울특별시 성동구,0.6424,3,15388
"1030005301,1030005302",특별광역시도,성수이로,서울특별시 성동구,0.6312,1,5738
"1030005401,1030005402",특별광역시도,성수이로,서울특별시 성동구,0.6312,1,6483
"1030003101,1030003102",특별광역시도,뚝섬로,서울특별시 성동구,0.5720,2,12293
"1030004201,1030004202,1030004204,1030004205",특별광역시도,뚝섬로,서울특별시 성동구,0.6326,2,10991
"1030010700,1030012104",특별광역시도,광나루로,서울특별시 성동구,0.5935,3,17930
"1030012202,1030012203",특별광역시도,광나루로,서울특별시 성동구,0.6594,3,19564
"1030007501,1030007502,1030007503",특별광역시도,아차산로,서울특별시 성동구,0.6424,3,15980
"1030004101,1030004102,1030004104,1030004105",특별광역시도,뚝섬로,서울특별시 성동구,0.6326,2,12287
1030005000,특별광역시도,뚝섬로,서울특별시 성동구,0.3665,2,12980
1030010500,특별광역시도,성수일로,서울특별시 성동구,0.5320,2,5909
1030010600,특별광역시도,성수일로,서울특별시 성동구,0.5320,2,6077
"1030007101,1030007102",특별광역시도,성수일로,서울특별시 성동구,0.6602,2,5640
"1030007201,1030007202",특별광역시도,성수일로,서울특별시 성동구,0.6602,1,5457
"1020012301,1020012302,1030006901,1030006902,1030006903,1030022800,1030024200,1030025000",특별광역시도,독서당로,서울특별시 성동구,1.6447,2,9807
1020008204,특별광역시도,독서당로,서울특별시 용산구,0.0491,3,19513
"1020012402,1020012403,1030007001,1030007002,1030007003,1030022900,1030024300,1030025100",특별광역시도,독서당로,서울특별시 성동구,1.6447,2,10095
1020008204,특별광역시도,독서당로,서울특별시 용산구,0.0455,3,11791
1020008105,특별광역시도,독서당로,서울특별시 용산구,0.0491,3,14683
1020008101,특별광역시도,독서당로11길,서울특별시 용산구,0.0511,2,15124
"1020008201,1020008202",특별광역시도,독서당로,서울특별시 용산구,0.1363,2,14204
1020011601,특별광역시도,서빙고로,서울특별시 용산구,0.2293,2,31100
"1020033700,1020036000",특별광역시도,독서당로11길,서울특별시 용산구,0.2708,3,7913
"1020008205,1020008206",특별광역시도,독서당로,서울특별시 용산구,0.3621,3,19273
1020008101,특별광역시도,독서당로,서울특별시 용산구,0.1363,3,16133
1020033600,특별광역시도,독서당로11길,서울특별시 용산구,0.0511,2,2513
1020008106,특별광역시도,독서당로,서울특별시 용산구,0.0455,3,7913
1020010002,특별광역시도,대사관로,서울특별시 용산구,0.0508,1,4811
"1020010002,1020010003,1020010004",특별광역시도,대사관로,서울특별시 용산구,0.7907,1,6912
"1020009902,1020009903,1020009904",특별광역시도,대사관로,서울특별시 용산구,0.7907,1,6572
"1020013601,1020013602",특별광역시도,이태원로,서울특별시 용산구,0.6491,2,12027
1020011102,특별광역시도,이태원로,서울특별시 용산구,0.2941,2,13947
"1020007502,1020009500",특별광역시도,보광로,서울특별시 용산구,0.5373,2,5372
