,LINK_ID,F_NODE,T_NODE
10947,1060005001,1060026800,1060023901
10948,1060005602,1060027700,1060025400
10949,1060005801,1060028400,1060028000
10950,1060005802,1060003000,1060028400
10951,1060005901,1060028500,1060028100
10952,1060006001,1060028100,1060028500
10953,1060006101,1060029100,1060003000
10954,1060006201,1060027900,1060029600
10955,1060006302,1060029000,1060026600
10956,1060006303,1060029900,1060029000
10957,1060006304,1060003200,1060029900
10958,1060006402,1060026400,1060028900
10959,1060006403,1060028900,1060029900
10960,1060006404,1060029900,1060003200
10961,1060006501,1060030200,1060029100
10962,1060006502,1100015100,1060030200
10963,1060006601,1060029600,1060030300
10964,1060006900,1060003400,1060003300
10965,1060007000,1060003300,1060003400
10966,1060007100,1040028000,1060003400
10967,1060007200,1060003400,1040028000
10968,1060007303,1060007900,1060007300
10969,1060007305,1060006900,1060003301
10970,1060007306,1060003301,1060003300
10971,1060007307,1060007300,1060006901
10972,1060007308,1060006901,1060006900
10973,1060007403,1060007300,1060007900
10974,1060007404,1060007900,1060008300
10975,1060007405,1060003300,1060003301
10976,1060007406,1060003301,1060006900
10977,1060007407,1060006900,1060006901
10978,1060007408,1060006901,1060007300
10979,1060007501,1060006700,1060003400
10980,1060007502,1060007000,1060006700
10981,1060007503,1060007700,1060007000
10982,1060007504,1060008400,1060007700
10983,1060007601,1060003400,1060006700
10984,1060007602,1060006700,1060007000
10985,1060007603,1060007000,1060007700
10986,1060007604,1060007700,1060008400
10987,1060007701,1060007800,1060007100
10988,1060007702,1060007500,1060007800
10989,1060007703,1060008200,1060007500
10990,1060007705,1060009000,1060008201
10991,1060007706,1060008201,1060008200
10992,1060007801,1060007200,1060007400
10993,1060007802,1060007400,1060007800
10994,1060007803,1060007800,1060008200
10995,1060007805,1060008200,1060008201
10996,1060007806,1060008201,1060009000
10997,1130087000,1130055600,1130024901
10998,1130087100,1130024901,1130055600
10999,1130086600,1130055600,1130005101
11000,1130086700,1130005101,1130055600
11001,1130086800,1130051101,1130050400
11002,1130086900,1130050400,1130051101
11003,1130085800,1130054800,1130050601
11004,1130085900,1130050601,1130054800
11005,1130086000,1130055300,1130044201
11006,1130086100,1130044201,1130055300
11007,1130086200,1130055400,1130035501
11008,1130086300,1130035501,1130055400
11009,1130086400,1130055500,1130028801
11010,1130086500,1130028801,1130055500
11011,1130085300,1130054500,1130054600
11012,1130085400,1130054600,1130051301
11013,1130085500,1130051301,1130054600
11014,1130085600,1130054900,1130054800
11015,1130085700,1130054800,1130054900
11016,1130087200,1130055700,1130005301
11017,1130087300,1130005301,1130055700
11018,1130087400,1130024201,1130021200
11019,1130087500,1130021200,1130024201
11020,1130087600,1130055900,1130017201
11021,1130087700,1130017201,1130055900
11022,1130087800,1130056000,1130017201
11023,1130087900,1130017201,1130056000
11024,1130088000,1130056100,1130004201
11025,1130088100,1130004201,1130056100
11026,1130088200,1130019901,1130017301
11027,1130088300,1130017301,1130019901
11028,1130088400,1130056500,1130056300
11029,1130088500,1130056300,1130056500
11030,1130088600,1130056600,1130017802
11031,1130088700,1130017802,1130056600
11032,1130088800,1020004200,1130011300
11033,1130088900,1130011300,1020004200
11034,1130089000,1020030100,1130010900
11035,1130089100,1130010900,1020030100
11036,1130089200,1130011000,1130011300
11037,1130089300,1130011300,1130011900
11038,1130089400,1130015000,1130019300
11039,1130089500,1130019300,1130015000
11040,1130089600,1130015000,1130013800
11041,1130089700,1130019300,1130024800
11042,1130089800,1130024800,1130019300
11043,1130089900,1130024800,1020034800
11044,1130090000,1020034800,1130024800
11045,1130090100,1150040300,1130043700
11046,1130090200,1130043800,1150040500
11047,1140000102,1140024700,1140024300
11048,1140000103,1140000200,1140024700
11049,1140000202,1140024000,1140024500
11050,1140000203,1140024500,1140000200
11051,1140000301,1140038100,1150000100
11052,1140000302,1140038300,1140038100
11053,1140000303,1140038400,1140038300
11054,1140000304,1140038700,1140038400
11055,1140000305,1140039200,1140038700
11056,1140000306,1140000300,1140039200
11057,1140000401,1150000100,1140038100
11058,1140000402,1140038100,1140038300
11059,1140000403,1140038300,1140038400
11060,1140000404,1140038400,1140038500
11061,1140000405,1140038500,1140038800
11062,1140000406,1140038800,1140000300
11063,1140000701,1160042200,1140012200
11064,1140000702,1140012200,1140041800
11065,1140000703,1140041800,1140012700
11066,1140000704,1140012700,1140013200
11067,1140000705,1140013200,1140013800
11068,1140000801,1140012200,1160042200
11069,1140000802,1140012400,1140012200
11070,1140003900,1140001500,1140017600
11071,1140000803,1140012700,1140012400
11072,1140000804,1140013200,1140012700
11073,1140000805,1140013800,1140013200
11074,1140000900,1160044300,1160042700
11075,1140001000,1160042700,1160044300
11076,1140001100,1140015500,1160044300
11077,1140001200,1160044300,1140015500
11078,1140001301,1160045300,1160044300
11079,1140001302,1140015100,1160045300
11080,1140001303,1140015800,1140015100
11081,1140001305,1140000900,1140015801
11082,1140001306,1140015801,1140015800
11083,1140001401,1160044300,1160045300
11084,1140001402,1160045300,1140015100
11085,1140001403,1140015100,1140015800
11086,1140001405,1140015800,1140015801
11087,1140001406,1140015801,1140000900
11088,1140001501,1140015400,1140014600
11089,1140001502,1140000900,1140015400
11090,1140001601,1140014600,1140015400
11091,1140001602,1140015400,1140000900
11092,1140001700,1140015500,1160045900
11093,1140001800,1160045900,1140015500
11094,1140001902,1140014400,1140013800
11095,1140001903,1140016800,1140014400
11096,1140001904,1140017400,1140016800
11097,1140001905,1140017600,1140017400
11098,1140002002,1140013800,1140014400
11099,1140002003,1140014400,1140016800
11100,1140002004,1140016800,1140017400
11101,1140002005,1140017400,1140017600
11102,1140002100,1140001000,1140015500
11103,1140002200,1140015500,1140001000
11104,1140002302,1140017500,1140016100
11105,1140002402,1140016100,1140017500
11106,1140002501,1140017200,1160045900
11107,1140002502,1140017600,1140017200
11108,1140002601,1160045900,1140017200
11109,1140002602,1140017200,1140017600
11110,1140002700,1140001500,1140015500
11111,1140002800,1140015500,1140001500
11112,1140002902,1140001400,1140000900
11113,1140003000,1140000900,1140001400
11114,1140003100,1140001200,1140001000
11115,1140003200,1140001000,1140001200
11116,1140003301,1140015300,1140013800
11117,1140003302,1140016900,1140015300
11118,1140003402,1140013800,1140015300
11119,1140003403,1140015300,1140016900
11120,1140003500,1140001900,1140001000
11121,1140003600,1140001000,1140001900
11122,1140003700,1140001400,1140001200
11123,1140003800,1140001200,1140001400
11124,1140004000,1140017600,1140001500
11125,1140004100,1140001800,1140017500
11126,1140004200,1140017500,1140001800
11127,1140004300,1140001700,1140001600
11128,1140004500,1140001700,1140001500
11129,1140004600,1140001500,1140001700
11130,1140004700,1140001800,1140001400
11131,1140004800,1140001400,1140001800
11132,1140004900,1140002400,1140001200
11133,1140005000,1140001200,1140002400
11134,1140005200,1140001600,1140001900
11135,1140005300,1140003000,1140017500
11136,1140005401,1140017500,1140018000
11137,1140005402,1140018000,1140003000
11138,1140005600,1140001900,1140002000
11139,1140005700,1140002300,1140001600
11140,1140005901,1140017900,1140001400
11141,1140006001,1140001400,1140017900
11142,1140006100,1140002300,1140001700
11143,1140006400,1140002000,1140002200
11144,1140007600,1140002400,1140002600
11145,1140007700,1140019700,1140001500
11146,1140007800,1140001500,1140019700
11147,1140007900,1140002700,1140002500
11148,1140008100,1140019600,1140001800
11149,1140011300,1140020400,1140018600
11150,1140008200,1140001800,1140019600
11151,1140008300,1140003100,1140002200
11152,1140008600,1140002600,1140002900
11153,1140008700,1140003100,1140002700
11154,1140009000,1140002600,1140003400
11155,1140009200,1140002900,1140003500
11156,1140009300,1140003200,1140003100
11157,1140009501,1140019100,1140003000
11158,1140009502,1140019300,1140019100
11159,1140009503,1140019500,1140019300
11160,1140009504,1140020000,1140019500
11161,1140009601,1140003000,1140019100
11162,1140009602,1140019100,1140019300
11163,1140009603,1140019300,1140019500
11164,1140009604,1140019500,1140020000
11165,1140009700,1140004000,1140002500
11166,1140009800,1140002500,1140004000
11167,1140009900,1140003400,1140003200
11168,1140010303,1140020200,1140018900
11169,1140010403,1140018900,1140020200
11170,1140010500,1140003600,1140003400
11171,1140010701,1140019400,1140003300
11172,1140010702,1140019700,1140019400
11173,1140010801,1140003300,1140019400
11174,1140010802,1140019400,1140019700
11175,1140010900,1140003800,1140003500
11176,1140011100,1140003800,1140003600
11177,1140011400,1140018600,1140020400
11178,1140011500,1140019600,1140020000
11179,1140011600,1140020000,1140019600
11180,1140011800,1140003500,1140004100
11181,1140011900,1140004000,1140019700
11182,1140012000,1140019700,1140004000
11183,1140012100,1140004700,1140003200
11184,1140012200,1140003200,1140004700
11185,1140012300,1140020500,1140003300
11186,1140012400,1140003300,1140020500
11187,1140012500,1140004900,1140003000
11188,1140012601,1140003000,1140019200
11189,1140012602,1140019200,1140004900
11190,1140012700,1140020000,1140004100
11191,1140012800,1140004100,1140020000
11192,1140012900,1140004800,1140003800
11193,1140013100,1140004700,1140004000
11194,1140013200,1140004000,1140004700
11195,1140013400,1140004100,1140004500
11196,1140013502,1140022500,1140020300
11197,1140013602,1140020300,1140022500
11198,1140013701,1140020100,1140003900
11199,1140013702,1140020400,1140020100
11200,1140013801,1140003900,1140020100
11201,1140013802,1140020100,1140020400
11202,1140014000,1140004500,1140004800
11203,1140014101,1140020700,1140020200
11204,1140014102,1140005000,1140020700
11205,1140014201,1140020200,1140020700
11206,1140014202,1140020700,1140005000
11207,1140014300,1140022700,1140020000
11208,1140014400,1140020000,1140022700
11209,1140014501,1140021200,1140020400
11210,1140014502,1140005000,1140021200
11211,1140014601,1140020400,1140021200
11212,1140014602,1140021200,1140005000
11213,1140014700,1140021800,1140004700
11214,1140014800,1140004700,1140021800
11215,1140014901,1140020600,1140020500
11216,1140014902,1140020900,1140020600
11217,1140014903,1140021300,1140020900
11218,1140014905,1140021800,1140021500
11219,1140014906,1140021500,1140021301
11220,1140014907,1140021301,1140021300
11221,1140015001,1140020500,1140020600
11222,1140015002,1140020600,1140020900
11223,1140015003,1140020900,1140021300
11224,1140015005,1140021500,1140021800
11225,1140015006,1140021300,1140021301
11226,1140015007,1140021301,1140021500
11227,1140015200,1140004500,1140005400
11228,1140015301,1140022700,1140004901
11229,1140015302,1140004901,1140004900
11230,1140015401,1140004900,1140004901
11231,1140016104,1140022100,1140022300
11232,1140016105,1140022000,1140022100
11233,1140016106,1140020500,1140022000
11234,1140016201,1140020200,1140020800
11235,1140016202,1140020800,1140021700
11236,1140016203,1140021700,1140022300
11237,1140016204,1140022300,1140022100
11238,1140016205,1140022100,1140022000
11239,1140016206,1140022000,1140020500
11240,1140016300,1140005400,1140022700
11241,1140016400,1140022700,1140005400
11242,1140016500,1140005800,1140004900
11243,1140016600,1140004900,1140005800
11244,1140016700,1140005600,1140022500
11245,1140016800,1140022500,1140005600
11246,1140016900,1140023300,1140005000
11247,1140017000,1140005000,1140023300
11248,1140017101,1140022200,1140020400
11249,1140017102,1140022800,1140022200
11250,1140017103,1140023800,1140022800
11251,1140017201,1140020400,1140022200
11252,1140017202,1140022200,1140022900
11253,1140017203,1140022900,1140023900
11254,1140017300,1140005900,1140022700
11255,1140017400,1140022700,1140005900
11256,1140017500,1140005600,1140005500
11257,1140017600,1140005500,1140005600
11258,1140017800,1140005400,1140024200
11259,1140017901,1140005900,1140005801
11260,1140017902,1140005801,1140005800
11261,1140019301,1140023600,1140023300
11262,1140019302,1140024100,1140023600
11263,1140019303,1140024600,1140024100
11264,1140019304,1140024800,1140024600
11265,1140019305,1140025400,1140024800
11266,1140019306,1140026400,1140025400
11267,1140019401,1140023300,1140023600
11268,1140019402,1140023600,1140024100
11269,1140019403,1140024100,1140024600
11270,1140019404,1140024600,1140024800
11271,1140019405,1140024800,1140025400
11272,1140019406,1140025400,1140026400
11273,1140019500,1140005900,1140025200
11274,1140019600,1140025200,1140005900
11275,1140019901,1140006400,1140025200
11276,1140019902,1140025200,1140024900
11277,1140020002,1140025200,1140006400
11278,1140020003,1140024900,1140025200
11279,1140020200,1140024200,1140027200
11280,1140020304,1140026400,1140025000
11281,1140020401,1140025000,1140026400
11282,1140020502,1140006500,1140006400
11283,1140020701,1140027100,1140023300
11284,1140020801,1140023300,1140027100
11285,1140020900,1140006800,1140024400
11286,1140021101,1140026300,1140005000
11287,1140021103,1140029500,1140027800
11288,1140021104,1140031600,1140029500
11289,1140021201,1140005000,1140026300
11290,1140021203,1140027800,1140029500
11291,1140021204,1140029500,1140031600
11292,1140021300,1140027200,1140006500
11293,1140021600,1140006800,1140027200
11294,1140021700,1140006900,1140006500
11295,1140022002,1140006400,1140007100
11296,1140022201,1140000200,1140025100
11297,1140022400,1140027200,1140007000
11298,1140022502,1140026800,1140026400
11299,1140022503,1140027300,1140026800
11300,1140022504,1140027600,1140027300
11301,1140022505,1140027700,1140027600
11302,1140022506,1140028400,1140027700
11303,1140022507,1140029300,1140028400
11304,1140022601,1140026400,1140026800
11305,1140022602,1140026800,1140027300
11306,1140022603,1140027300,1140027600
11307,1140022604,1140027600,1140027700
11308,1140022605,1140027700,1140028400
11309,1140022606,1140028400,1140029300
11310,1140022700,1140029800,1140024900
11311,1140022800,1140024900,1140029800
11312,1140023000,1140006900,1140007000
11313,1140023100,1140007200,1140006900
11314,1140023301,1140027900,1140026700
11315,1140023302,1140030700,1140027900
11316,1140023401,1140026900,1140028000
11317,1140023402,1140028000,1140030700
11318,1140023500,1140007600,1140006800
11319,1140023800,1140007100,1140007200
11320,1140024000,1140007000,1140007400
11321,1140024101,1140028600,1140026400
11322,1140024102,1140030300,1140028600
11323,1140024103,1140031000,1140030300
11324,1140024202,1140026400,1140028600
11325,1140024203,1140028600,1140030100
11326,1140024204,1140030100,1140031000
11327,1140024500,1140007700,1140007200
11328,1140024700,1140007600,1140007400
11329,1140024901,1140029400,1140028900
11330,1140024902,1140029700,1140029400
11331,1140025200,1140007100,1140008500
11332,1140025400,1140007400,1140007900
11333,1140025500,1140007900,1140007700
11334,1140025900,1140008100,1140007700
11335,1140026201,1140028300,1140030400
11336,1140026202,1140030400,1140031000
11337,1140026600,1140007900,1140008400
11338,1140026701,1140031500,1140029800
11339,1140026702,1140031800,1140031500
11340,1140026801,1140029800,1140030900
11341,1140027000,1140008100,1140008400
11342,1140027301,1140031200,1140030700
11343,1140027302,1140031400,1140031200
11344,1140027303,1140031600,1140031400
11345,1140027401,1140030700,1140031200
11346,1140027402,1140031200,1140031400
11347,1140027403,1140031400,1140031600
11348,1140027500,1140008700,1140008100
11349,1140027900,1140008700,1140008500
11350,1140028600,1140008500,1140009000
11351,1140028700,1140008900,1140008700
11352,1140029100,1140009200,1140031000
11353,1140030802,1140033200,1140033600
11354,1140030803,1140033600,1140010200
11355,1140030900,1140009400,1140009300
11356,1140031000,1140009300,1140009400
11357,1140031100,1140009400,1140033500
11358,1140031200,1140033500,1140009400
11359,1140031301,1140033000,1140031600
11360,1140031302,1140034000,1140033000
11361,1140031303,1140035300,1140034000
11362,1140031401,1140031600,1140033000
11363,1140031402,1140033000,1140034000
11364,1140031403,1140034000,1140035300
11365,1140031500,1140009600,1140009300
11366,1140031700,1140009900,1140009200
11367,1140031800,1140009200,1140009900
11368,1140032000,1140009500,1140009600
11369,1140032100,1140035000,1140009100
11370,1140032200,1140009100,1140035000
11371,1140032300,1140009500,1140009700
11372,1140032501,1140035600,1140033900
11373,1140032502,1140035800,1140035600
11374,1140032601,1140033800,1140035600
11375,1140032602,1140035600,1140035800
11376,1140032700,1140010000,1140009600
11377,1140033000,1140009700,1140009900
11378,1140033101,1140034100,1140009400
11379,1140033102,1140010600,1140034100
11380,1140033201,1140009400,1140034100
11381,1140033202,1140034100,1140010600
11382,1140033300,1140010200,1140009800
11383,1140033400,1140009800,1140010200
11384,1140033500,1140010400,1140009700
11385,1140033800,1140009900,1140010100
11386,1140033900,1140010600,1140010000
11387,1140034000,1140010000,1140010600
11388,1140034100,1140010400,1140010000
11389,1140034400,1140010100,1140010300
11390,1140034600,1140010300,1140035000
11391,1140034701,1140034700,1140010200
11392,1140034702,1140034900,1140034700
11393,1140034703,1140035100,1140034900
11394,1140034704,1140035300,1140035100
11395,1140034802,1140010200,1140034700
11396,1140034803,1140034700,1140034900
11397,1140034804,1140034900,1140035100
11398,1140034805,1140035100,1140035300
11399,1140035000,1140010100,1140010800
11400,1140035101,1140035200,1140010400
11401,1140035102,1140035400,1140035200
11402,1140035103,1140010800,1140035400
11403,1140035401,1140035500,1140010300
11404,1140035402,1140011100,1140035500
11405,1140035600,1140035000,1140010900
11406,1140035700,1140011000,1140010600
11407,1140035800,1140010600,1140011000
11408,1140035900,1140011100,1140010800
11409,1140036200,1140010900,1140035800
11410,1140036301,1140036700,1140010200
11411,1140036401,1140010200,1140036700
11412,1140036500,1140011300,1140011100
11413,1140036900,1140036300,1140035800
11414,1140037000,1140035800,1140036300
11415,1140037100,1140011800,1140010800
11416,1140037200,1140010800,1140011800
11417,1140037300,1140011800,1140011000
11418,1140037400,1140011000,1140011800
11419,1140037900,1140011500,1140036700
11420,1140038000,1140036700,1140011500
11421,1140038101,1140036600,1140036700
11422,1140038102,1140036800,1140036600
11423,1140038103,1140037100,1140036800
11424,1140038202,1140036700,1140036600
11425,1140038203,1140036600,1140036800
11426,1140038204,1140036800,1140037100
11427,1140038300,1140011900,1140011300
11428,1140038400,1140011300,1140011900
11429,1140038700,1140011900,1140011800
11430,1140038800,1140011800,1140011900
11431,1140038901,1140037000,1140011000
11432,1140038902,1140037500,1140037000
11433,1140038903,1140037900,1140037500
11434,1140039700,1140037200,1140036700
11435,1140039800,1140036700,1140037200
11436,1140039901,1140012100,1140037600
11437,1140040002,1140038000,1140038200
11438,1140040300,1140005400,1140005500
11439,1140040400,1140005500,1140005400
11440,1140040501,1140025500,1140000200
11441,1140041204,1140030200,1140030600
11442,1140041205,1140030600,1140031000
11443,1140041301,1140030000,1140029700
11444,1140041302,1140030500,1140030000
11445,1140041303,1140031100,1140030500
11446,1140041304,1140031000,1140031100
11447,1140041401,1140028900,1140028800
11448,1140041402,1140028800,1140029300
11449,1140041500,1160040100,1140012300
11450,1140041600,1140012300,1160040100
11451,1140041700,1140012500,1140041800
11452,1140041800,1140012400,1140012500
11453,1140041901,1160045300,1140108800
11454,1140041903,1140108800,1140108900
11455,1140041904,1140108900,1140014000
11456,1140042002,1140108800,1160045300
11457,1140042003,1140014000,1140108900
11458,1140042004,1140108900,1140108800
11459,1140042100,1140012300,1140012900
11460,1140042200,1140012900,1140012300
11461,1140042300,1140012600,1140012800
11462,1140042400,1140012800,1140012600
11463,1140042500,1140012800,1140012700
11464,1140042600,1140012700,1140012800
11465,1140042700,1140013800,1160041600
11466,1140042800,1160041600,1140013800
11467,1140042900,1140013100,1140012800
11468,1140043000,1140012800,1140013100
11469,1140043100,1140015400,1140012300
11470,1140046900,1140015200,1140014200
11471,1140043200,1140012300,1140015400
11472,1140043300,1140012500,1140014200
11473,1140043400,1140014200,1140012500
11474,1140043700,1140013000,1140013100
11475,1140043800,1140013100,1140013000
11476,1140044000,1160044300,1140014500
11477,1140044100,1140014600,1160045100
11478,1140044200,1160045100,1140014600
11479,1140044300,1140014400,1160044600
11480,1140044400,1160044600,1140014400
11481,1140044500,1160045300,1140014000
11482,1140044600,1140014000,1160045300
11483,1140044700,1140014200,1140013100
11484,1140044800,1140013100,1140014200
11485,1140045400,1140014700,1140015100
11486,1140045500,1140015100,1140014700
11487,1140045900,1140014800,1140013200
11488,1140046000,1140013200,1140014800
11489,1140046100,1140014500,1140014700
11490,1140046200,1140014700,1140014500
11491,1140046700,1140016000,1140014800
11492,1140046800,1140014800,1140016000
11493,1140047000,1140014200,1140015200
11494,1140047101,1140014000,1140014001
11495,1140047102,1140014001,1140015800
11496,1140047201,1140015800,1140014001
11497,1140047202,1140014001,1140014000
11498,1140047300,1140014800,1140014900
11499,1140047400,1140014900,1140014800
11500,1140047500,1140015600,1140014400
11501,1140047600,1140014400,1140015600
11502,1140047800,1140014500,1140015500
11503,1140047900,1140014900,1140015300
11504,1140048000,1140015300,1140014900
11505,1140048100,1140015300,1140015600
11506,1140048200,1140015600,1140015300
11507,1140048300,1140015200,1140016000
11508,1140048400,1140016000,1140015200
11509,1140048600,1140016800,1140016300
11510,1140048700,1140016300,1140016800
11511,1140048800,1140016700,1140014900
11512,1140048900,1140014900,1140016700
11513,1140049200,1140014700,1140001000
11514,1140049300,1140001000,1140014700
11515,1140049400,1140016600,1140015200
11516,1140049500,1140015200,1140016600
11517,1140049600,1140016000,1140016400
11518,1140049700,1140016400,1140016000
11519,1140049800,1140017100,1140016000
11520,1140049900,1140016000,1140017100
11521,1140050000,1140017000,1140016000
11522,1140050100,1140016000,1140017000
11523,1140050200,1140016400,1140016700
11524,1140050300,1140016700,1140016400
11525,1140050400,1140016300,1140017200
11526,1140050500,1140017200,1140016300
11527,1140050600,1140016700,1140016900
11528,1140050700,1140016900,1140016700
11529,1140050800,1140016600,1140017100
11530,1140050900,1140017100,1140016600
11531,1140051000,1140017400,1140016300
11532,1140051100,1140016300,1140017400
11533,1140051200,1140017300,1140016400
11534,1140051300,1140016400,1140017300
11535,1140051400,1140017100,1140017000
11536,1140051500,1140017000,1140017100
11537,1140051600,1140017000,1140017300
11538,1140051700,1140017300,1140017000
11539,1140051800,1140018800,1140015600
11540,1140051900,1140015600,1140018800
11541,1140052001,1140016600,1140041100
11542,1140052002,1140041100,1140041500
11543,1140052003,1140041500,1140017800
11544,1140052101,1140041100,1140016600
11545,1140052102,1140041500,1140041100
11546,1140052103,1140017800,1140041500
11547,1140052200,1140017400,1140017700
11548,1140052300,1140017700,1140017400
11549,1140052400,1140018100,1140017300
11550,1140052500,1140017300,1140018100
11551,1140052600,1140018300,1140017800
11552,1140052700,1140017800,1140018300
11553,1140053000,1140018400,1160119600
11554,1140053100,1160119600,1140018700
11555,1140053200,1140018000,1140018400
11556,1140053300,1140019300,1140019100
11557,1140053400,1140019100,1140019300
11558,1140053700,1140018700,1140019200
11559,1140053800,1140019300,1140018400
11560,1140053900,1140018700,1140019300
11561,1140054001,1140019900,1140018501
11562,1140054002,1140018501,1140018500
11563,1140054101,1140018500,1140018501
11564,1140054102,1140018501,1140019900
11565,1140054200,1140003500,1140019600
11566,1140054300,1140019600,1140003500
11567,1140054400,1140003900,1140018100
11568,1140054500,1140018100,1140003900
11569,1140054600,1140020200,1140019900
11570,1140054700,1140019900,1140020200
11571,1140054801,1140020600,1140019401
11572,1140054802,1140019401,1140019400
11573,1140054901,1140019400,1140019401
11574,1140054902,1140019401,1140020600
11575,1140055000,1140021700,1140018500
11576,1140055100,1140018500,1140021700
11577,1140055200,1140021000,1140003900
11578,1140055300,1140003900,1140021000
11579,1140055400,1140021100,1140020100
11580,1140055500,1140020100,1140021100
11581,1140055600,1140019800,1140021900
11582,1140055700,1140021900,1140019800
11583,1140055800,1140004000,1140021500
11584,1140055900,1140021500,1140004000
11585,1140056000,1140021200,1140020700
11586,1140056100,1140020700,1140021200
11587,1140056200,1140020700,1140020800
11588,1140056300,1140020800,1140020700
11589,1140056400,1140021000,1140021100
11590,1140056500,1140021100,1140021000
11591,1140056700,1140020700,1140022300
11592,1140070500,1140034900,1140034200
11593,1140073402,1140042100,1140036100
11594,1140077000,1140040500,1140040700
11595,1140070700,1140034500,1140034800
11596,1140073300,1140035900,1140036800
11597,1140056800,1140022300,1140020700
11598,1140056900,1140021900,1140021000
11599,1140057000,1140021000,1140021900
11600,1140057100,1140021100,1140022200
11601,1140057200,1140022200,1140021100
11602,1140057300,1140022400,1140022600
11603,1140057400,1140022600,1140022400
11604,1140057500,1140022000,1140022400
11605,1140057600,1140022400,1140022000
11606,1140057700,1140022100,1140022400
11607,1140057800,1140022400,1140022100
11608,1140057900,1140023600,1140020900
11609,1140058000,1140020900,1140023600
11610,1140058100,1140023400,1140021900
11611,1140058200,1140021900,1140023400
11612,1140058300,1140024100,1140021300
11613,1140058400,1140021300,1140024100
11614,1140058500,1140024600,1140021500
11615,1140058600,1140021500,1140024600
11616,1140058700,1140025700,1140021200
11617,1140058800,1140021200,1140025700
11618,1140058900,2420066700,1140023000
11619,1140059000,1140023000,2420066700
11620,1140059100,1140005800,1180072100
11621,1140059200,1180072100,1140005800
11622,1140059300,1140023200,1140023000
11623,1140059400,1140023000,1140023200
11624,1140059500,1140023000,1140023400
11625,1140059600,1140023400,1140023000
11626,1140059700,1140023500,1140023400
11627,1140059800,1140023400,1140023500
11628,1140059900,1140024000,1140022800
11629,1140060000,1140023800,1140024500
11630,1140060100,1140025100,1140023900
11631,1140060200,1140022900,1140025700
11632,1140060500,1140026700,1140023800
11633,1140060600,1140023900,1140026900
11634,1140060700,1140027900,1140024300
11635,1140060800,1140024700,1140026700
11636,1140061300,1140027300,1140025400
11637,1140061400,1140025400,1140027300
11638,1140061500,1140027600,1140024800
11639,1140061600,1140024800,1140027600
11640,1140061700,1140027700,1140024600
11641,1140061800,1140024600,1140027700
11642,1140062100,1140028400,1140024100
11643,1140062200,1140024100,1140028400
11644,1140062400,1140026900,1140025500
11645,1140062500,1140026100,1140028000
11646,1140062800,1140026800,1140028700
11647,1140062900,1140028700,1140026800
11648,1140063200,1140027300,1140029200
11649,1140063300,1140029200,1140027300
11650,1140063400,1140028500,1140028100
11651,1140063500,1140028700,1140028600
11652,1140063600,1140028600,1140028700
11653,1140063700,1140028200,1140028800
11654,1140063800,1140029200,1140028700
11655,1140063900,1140028700,1140029200
11656,1140064000,1140031200,1140026100
11657,1140064100,1140026100,1140031200
11658,1140064200,1140029900,1140027700
11659,1140064300,1140027700,1140029900
11660,1140070300,1140034500,1140034300
11661,1140064500,1140030200,1140029200
11662,1140064600,1140029200,1140030200
11663,1140064700,1140031700,1140007600
11664,1140064800,1140030600,1140030300
11665,1140064900,1140030100,1140030800
11666,1140065000,1140031000,1140030800
11667,1140066100,1140032800,1140031400
11668,1140066200,1140031400,1140032800
11669,1140066300,1140032600,1140031500
11670,1140066400,1140032300,1140032200
11671,1140066500,1140032200,1140032400
11672,1140066600,1140031800,1140032500
11673,1140066700,1140030900,1140033800
11674,1140066800,1140032100,1140008900
11675,1140066900,1140032900,1140008600
11676,1140067000,1140033300,1140031800
11677,1140067100,1140032500,1140032300
11678,1140067200,1140032400,1140032700
11679,1140067300,1140033700,1140031200
11680,1140067400,1140031200,1140033700
11681,1140067500,1140032900,1140008900
11682,1140067600,1140032600,1140032500
11683,1140067700,1140032700,1140033100
11684,1140067800,1140032800,1140033000
11685,1140067900,1140033000,1140032800
11686,1140070400,1140034200,1140034900
11687,1140068000,1140009200,1140032500
11688,1140068100,1140032700,1140009200
11689,1140068200,1140009000,1140032600
11690,1140068300,1140033100,1140009100
11691,1140068400,1140009200,1140033400
11692,1140068500,1140032400,1140033800
11693,1140068600,1140009100,1140009200
11694,1140068700,1140033200,1140033700
11695,1140068800,1140033700,1140033200
11696,1140068900,1140033900,1140033300
11697,1140069000,1140032700,1140033300
11698,1140069100,1140033900,1140033100
11699,1140069200,1140033600,1140034200
11700,1140069300,1140034200,1140033600
11701,1140069400,1140034200,1140033700
11702,1140069500,1140033700,1140034200
11703,1140069600,1140035100,1140032800
11704,1140069700,1140032800,1140035100
11705,1140069800,1140034700,1140034200
11706,1140069900,1140034200,1140034700
11707,1140070000,1140034800,1140034100
11708,1140070100,1140034100,1140034800
11709,1140070200,1140034300,1140034500
11710,1140070800,1140034800,1140034500
11711,1140070900,1140035200,1140035400
11712,1140071000,1140010900,1140035600
11713,1140071100,1140035600,1140010900
11714,1140071200,1140034500,1140034800
11715,1140071300,1140034800,1140034500
11716,1140071400,1140035700,1140035300
11717,1140071500,1140035300,1140035700
11718,1140071600,1140035100,1140035700
11719,1140071700,1140035700,1140035100
11720,1140071800,1140034900,1140035900
11721,1140071900,1140035900,1140034900
11722,1140072000,1140035500,1140035000
